"","MKTRF","SMB","HML","RMW","CMA","UMD","HMLM","QMJ","BAB","LIQ","STR","LTR","REG","IVOL","SUE","IA","ROE","IMD","NI","BETA","PEAD","FIN"
"566",0.034,0.0172,-0.0268,0.0021,-0.0162,0.0086,-0.027543247,-0.002430884,5.14e-05,-0.00710294,-6e-04,-0.0065,0.012502,-0.0293,0.007784,-0.025575,0.005466,0.014800537,-0.0216,-0.0294,0.0028,-0.0138
"567",0.011,-0.0347,-0.0405,0.0081,-0.0097,0.0221,-0.025829585,-0.008697818,0.00286439,0.01089794,9e-04,-0.0082,0.006624,0.0116,0.011483,-0.005028,-0.000494,-0.030056871,0.0102,0.0336,-0.0018,0.0023
"568",0.0397,-0.0114,0.0217,0.0164,-0.022,-0.0297,0.006483591,0.022658495,-0.001320324,-0.00625932,0.0088,-0.0303,0.010648,0.0378,0.000285,-0.025445,0.020809,0.091200437,-0.0071,-5e-04,0.0165,0.0173
"569",-0.0694,-0.0158,-0.0237,-0.0051,0.0175,0.0756,-0.038731807,-0.00400619,0.042284599,-0.00572729,0.008,-0.0438,0.00169,0.0455,0.009934,0.01495,0.007321,-0.091461435,0.0245,0.0669,0.0186,-0.0077
"570",0.0693,0.0036,-0.0071,0.0086,-0.0043,-0.023,-0.002908536,0.001033056,-0.00049675,-0.02669649,0.0379,-0.0038,-0.003229,-0.0064,-0.015229,-0.003023,-0.001628,0.058288308,0.0188,-0.0573,0.02,-7e-04
"571",0.0119,-0.0187,0.0057,-4e-04,0.0032,0.0275,-0.010237589,0.017207113,0.021138558,0.00527544,-0.0019,-0.0314,0.013086,0.0308,-0.026659,0.001843,0.005193,0.025124597,0.0695,0.0046,0.0237,0.0253
"572",-0.0258,-0.0322,-0.0489,0.0055,-0.0071,0.0692,-0.052644683,0.006300392,0.024196846,-0.00143081,-0.0232,-0.0511,0.014881,0.0584,0.012417,-0.010035,0.018977,-0.058689488,-2e-04,0.0838,0.0441,0.0078
"573",0.0143,0.003,0.0688,0.0182,0.0338,-0.0681,0.059249985,0.015169226,-0.011534023,-0.04937003,0.0504,0.0273,-0.018666,0.0407,0.008701,0.029671,0.016995,0.0699118,0.0121,0.0316,-0.0228,0.0814
"574",0.0207,0.0022,-0.0191,0.0048,-0.0102,0.0015,-0.02427705,0.000839094,-0.004322621,0.00539638,-0.0041,-0.0334,0.01945,0.0429,-0.006622,-0.0064,0.008606,0.034159293,0.0026,-0.0271,2e-04,0.0126
"575",0.0387,0.0049,-0.0209,-0.0164,-0.012,-0.0266,-0.017941357,-0.019902193,-0.02844236,0.02153492,-0.002,9e-04,-0.006457,-0.0469,-0.026584,-0.01029,-0.012984,0.048732448,-0.0164,-0.0822,-0.0036,-0.0486
"576",0.0277,0.0095,0.018,-1e-04,0.0124,-0.0177,0.033690317,-0.025337893,-0.00305311,-0.00319237,0.0069,0.0102,-0.008055,-0.0417,-0.008111,0.01804,-0.013106,0.027674936,-0.009,-0.0219,-0.0052,0.001
"577",-0.001,-0.044,-0.0617,-0.0116,-0.0234,0.0598,-0.082733246,-0.012639089,0.041626983,0.01860375,0.0257,-0.0517,0.024784,0.0447,0.034071,-0.024131,-0.004183,-0.043741288,0.0591,0.0199,-0.0059,-0.0474
"578",-0.0813,-1e-04,-0.0375,-0.0145,-0.0252,-0.004,-0.030345568,-0.013492331,-0.036025003,0.04246851,-0.0242,-0.0165,0.014416,-0.041,0.031094,-0.022233,-0.004449,-0.10989173,0.0021,-0.0523,0.006,-0.0519
"579",-0.1338,-0.0836,-0.1392,-0.0149,0.0121,0.0797,-0.144099581,0.070053423,-0.096275684,-0.10358823,-0.1175,-0.0862,0.118307,0.0934,0.102249,0.021259,0.058489,-0.224025766,0.0307,0.089,0.0639,-0.0268
"580",0.1365,0.0266,-0.013,0.0264,-0.0094,-0.0523,0.104743896,-0.028170209,-0.017799648,0.11756267,0.1582,0.0312,-0.022196,-0.2534,-0.004853,-0.001369,-0.021095,0.062277719,-0.0081,-0.1175,-0.0245,-0.0295
"581",0.0558,0.0202,-0.0492,0.0092,-0.0321,0.0042,-0.036013635,-0.028321305,0.044748643,0.07106842,-0.0324,-0.0242,0.006912,-0.0885,0.01773,-0.037098,-0.006147,0.008026621,-0.0151,-0.0962,0.0019,-0.0319
"582",0.0246,0.0194,-0.0212,0.0011,0.0051,-0.0073,-0.003201826,-0.010014012,0.050763288,0.06245735,-0.019,0.0182,0.017125,-0.0843,0.042946,0.002533,0.011584,0.019130641,-0.0151,-0.0968,0.0439,0.0026
"583",0.0577,-0.0317,-0.0153,0.0036,0.009,0.0764,-0.048650238,0.004830786,0.064850463,0.00165371,-0.0325,-7e-04,0.017869,-0.0371,0.036875,-0.012834,0.034213,0.0001175,-0.0189,-0.0346,0.0206,-0.0232
"584",0.0763,-0.0092,-0.0295,0.0436,-0.0135,0.0055,-0.003220444,0.004226461,-0.039535303,0.04386601,-0.0228,0.0193,-0.016586,0.0521,-0.005875,-0.027625,-0.007472,0.044425936,-0.0248,-0.0588,0.0245,-0.006
"585",-0.0363,1e-04,-0.0258,-0.0138,-0.018,0.0314,-0.031159799,0.000953722,0.012960021,-0.00482602,0.0046,-0.0302,0.008326,-0.0606,-0.013494,-0.022241,0.011241,-0.064136701,-0.0225,-0.0117,-0.0085,-0.0164
"586",-0.021,0.0466,0.0414,-0.0093,-0.0077,-0.0304,0.030540588,0.010192312,-0.019985615,0.04065628,0.0064,-0.0094,0.000772,0.0336,-0.000834,-0.006775,-0.025423,0.001564968,0.0083,-0.0466,-0.0115,0.0129
"587",0.1247,0.0699,0.021,-0.0211,0.0136,-0.1243,0.126476119,-0.090348291,-0.050779564,0.02308695,0.0302,0.0615,-0.096046,-0.1971,-0.129936,0.03294,-0.144379,0.223913003,-0.0662,-0.2071,-0.0232,-0.0497
"588",0.0463,0.0473,-0.0141,-0.0197,-7e-04,-0.0232,-0.00589212,-0.011383702,0.053144801,0.05024218,-0.0306,-0.007,-0.009909,-0.0934,-0.017625,-0.027803,-0.041554,0.062371192,-0.0348,-0.0641,-0.0021,-0.0301
"589",-3e-04,0.0677,0.03,-0.0362,0.0478,0.045,0.004769411,-0.046822006,0.10725019,-0.05006758,0.0074,0.0932,-0.072774,-0.1874,0.007806,0.06367,-0.019661,-0.005574283,-0.0336,-0.0546,-0.0354,-0.0208
"590",0.0278,0.0453,0.072,0.0045,-0.0187,-0.0789,0.100839362,0.003366029,-0.019603299,0.025872,0.045,0.0423,-0.05474,0.0753,-0.110679,-0.009147,-0.061641,0.137878344,-0.0058,-0.1055,0.0055,0.0338
"591",0.0308,-0.0093,0.0741,0.0635,0.0347,-0.0614,0.065416415,0.047939816,-0.030035272,-0.07288459,-0.0087,0.033,-0.01476,0.1212,0.007144,0.046971,0.044869,0.05752002,0.0792,0.1128,-0.0303,0.1069
"592",0.0493,-0.031,-0.0095,0.023,-0.0281,0.011,0.001179324,0.021266382,0.003185968,0.00307218,0.0132,-0.019,0.021879,0.0795,0.044141,-0.034483,0.020464,0.039065239,0.025,-0.0271,0.0241,0.0239
"593",0.0029,0.0119,0.0704,0.0234,0.0309,0.0088,0.065734128,0.016840345,-0.00733628,-0.03238293,0.0134,0.0537,-0.017836,0.0118,-0.004537,0.043494,0.026254,0.062456605,0.0456,0.051,0.0253,0.0631
"594",0.0275,-0.0028,-0.0782,-0.0214,-0.0104,0.0219,-0.05017873,-0.023904842,0.002714797,0.03755555,0.0311,-0.0171,0.037346,-0.0703,0.019105,-0.024309,-0.011643,-0.031771879,-0.0516,-0.0777,-0.0197,-0.0588
"595",0.0127,-0.0455,-0.0174,0.0537,-0.0054,-0.0228,-0.01005425,0.067071796,0.037514565,-0.0002374,-0.0067,-0.074,0.052153,0.1496,0.060027,-0.014863,0.076337,-0.020880524,0.04,0.1189,0.0048,0.0318
"596",0.0291,-0.0078,-0.0015,-0.0026,-0.0166,0.0252,-0.011435226,-0.003769334,0.003741632,0.00373615,-0.0155,-0.0108,0.022894,-0.0071,0.015134,-0.019834,0.012464,0.047480993,-0.0136,-0.0323,0.0022,-0.0114
"597",-0.0437,0.0121,0.0506,-0.0194,0.0202,0.0153,0.054705185,-0.018355786,-0.022806798,-0.01289893,0.0079,0.0487,-0.047885,-0.0066,0.008723,0.032602,-0.017508,0.00063331,-0.0134,-0.0085,-0.0019,-0.0284
"598",0.0665,-0.0271,-0.0048,0.0174,-0.0151,0.0319,-0.016656976,0.021313833,0.013240056,0.01567898,-0.0161,-0.0308,0.035182,0.0907,0.129906,-0.022881,0.034088,0.067902533,-0.0029,-0.0145,0.0311,-0.027
"599",-0.0155,-0.0173,-0.0042,0.0738,0.0163,0.0089,-0.021198129,0.056344346,0.00562313,-0.02639541,-0.0261,-0.0412,0.049244,0.0797,0.019949,-0.003563,0.086032,-0.05636129,0.0352,0.0626,0.011,0.0604
"600",0.031,-0.0069,0.0322,0.0475,0.0436,-0.026,0.036391632,0.04185479,0.035151693,-0.02345233,-0.0034,-0.0015,0.011868,0.1706,0.015179,0.052855,0.038004,0.024069387,0.0967,0.1487,-5e-04,0.0878
